date,knri,hglg,hgcr
2021-05-13 16:56:00,149.14,168.62,107.56
2021-05-14 16:56:00,149.01,168.15,107.33
2021-05-17 16:56:00,147.8,167.82,105.78
2021-05-18 16:56:00,147.02,167.03,105.63
2021-05-19 16:56:00,145.1,166.73,105.27
2021-05-20 16:56:00,144.87,167.19,105.92
2021-05-21 16:56:00,145.2,166.36,105.09
2021-05-24 16:56:00,145.48,166.46,106.07
2021-05-25 16:56:00,144.8,166.55,106.93
2021-05-26 16:56:00,142.4,166.94,105.63
2021-05-27 16:56:00,142.02,166.0,106.03
2021-05-28 16:56:00,143.27,166.89,107.21
2021-05-31 16:56:00,143.72,166.49,107.48
2021-06-01 16:56:00,142.26,166.45,105.33
2021-06-02 16:56:00,141.54,166.85,105.14
2021-06-04 16:56:00,141.6,167.42,105.02
2021-06-07 16:56:00,141.5,163.89,105.23
2021-06-08 16:56:00,141.29,162.43,105.53
2021-06-09 16:56:00,141.17,164.02,104.7
2021-06-10 16:56:00,140.9,164.05,104.88
2021-06-11 16:56:00,141.86,164.78,104.89
2021-06-14 16:56:00,141.35,164.53,105.45
2021-06-15 16:56:00,141.53,164.99,105.75
2021-06-16 16:56:00,141.17,165.57,104.63
2021-06-17 16:56:00,141.46,164.51,103.49
2021-06-18 16:56:00,140.57,168.41,104.23
2021-06-21 16:56:00,140.16,167.51,104.03
2021-06-22 16:56:00,138.91,167.31,103.63
2021-06-23 16:56:00,137.1,167.48,103.79
2021-06-24 16:56:00,137.1,167.93,104.38
2021-06-25 16:56:00,133.19,164.49,101.89
2021-06-28 16:56:00,134.79,162.52,99.34
2021-06-29 16:56:00,137.02,166.94,103.08
2021-06-30 16:56:00,138.61,165.57,103.81
2021-07-01 16:56:00,138.9,165.59,102.44
2021-07-02 16:56:00,138.5,166.74,101.1
2021-07-05 16:56:00,137.79,166.74,102.07
2021-07-06 16:56:00,137.85,166.75,102.07
2021-07-07 16:56:00,138.8,167.02,102.43
2021-07-08 16:56:00,139.0,167.05,102.8
2021-07-12 19:30:00,141.0,166.93,104.13
2021-07-13 16:56:00,143.4,166.94,104.83
2021-07-14 16:56:00,142.1,166.87,105.83
2021-07-15 16:56:00,142.35,167.14,104.82
2021-07-16 16:56:00,142.02,167.43,105.82
2021-07-19 16:56:00,142.02,169.37,105.93
2021-07-20 16:56:00,141.99,172.88,105.48
2021-07-21 16:56:00,141.53,173.03,105.23
2021-07-22 16:56:00,140.88,169.79,105.68
2021-07-23 16:56:00,140.1,165.97,105.29
2021-07-26 16:56:00,139.81,167.09,104.94
2021-07-27 16:56:00,140.0,165.81,104.52
2021-07-28 16:56:00,139.75,165.98,105.22
2021-07-29 16:56:00,139.8,166.17,105.58
2021-07-30 16:56:00,140.37,165.93,106.33
2021-08-02 16:56:00,139.29,164.02,104.73
2021-08-03 16:56:00,137.7,164.02,103.63
2021-08-04 16:56:00,137.63,162.45,103.44
2021-08-05 16:56:00,134.9,162.45,101.81
2021-08-06 16:56:00,135.75,163.51,102.98
2021-08-09 16:56:00,135.46,162.08,102.05
2021-08-10 16:56:00,134.6,161.94,102.27
2021-08-11 16:56:00,134.42,162.93,103.07
2021-08-12 19:30:00,135.0,162.86,103.01
2021-08-13 16:56:00,133.5,163.25,101.75
2021-08-16 16:56:00,133.57,163.31,101.27
2021-08-17 16:56:00,132.93,162.79,100.97
2021-08-18 16:56:00,132.97,160.56,100.84
2021-08-19 16:56:00,131.3,160.79,99.96
2021-08-20 16:56:00,133.29,160.06,100.16
2021-08-23 16:56:00,139.24,160.86,100.5
2021-08-24 16:56:00,140.4,159.28,100.4
2021-08-25 16:56:00,139.56,159.64,100.43
2021-08-26 16:56:00,141.2,159.77,102.07
2021-08-27 16:56:00,140.58,160.61,102.14
2021-08-30 16:56:00,141.5,161.25,102.4
2021-08-31 16:56:00,142.17,159.88,103.67
2021-09-01 16:56:00,141.17,158.69,101.84
2021-09-02 16:56:00,141.2,158.45,101.84
2021-09-03 16:56:00,141.23,157.62,102.91
2021-09-06 16:56:00,141.35,159.42,102.83
2021-09-08 16:56:00,141.05,158.97,101.83
2021-09-09 16:56:00,141.3,159.91,103.82
2021-09-10 16:56:00,139.6,159.14,102.83
2021-09-13 16:56:00,134.42,159.26,104.08
2021-09-14 16:56:00,138.6,158.89,102.04
2021-09-15 16:56:00,140.45,159.76,102.02
2021-09-16 16:56:00,141.04,159.31,102.37
2021-09-17 16:56:00,146.15,159.03,103.39
2021-09-20 16:56:00,143.1,158.35,101.54
2021-09-21 16:56:00,146.0,157.9,102.71
2021-09-22 16:56:00,145.88,159.28,104.75
2021-09-23 16:56:00,145.14,159.33,103.83
2021-09-24 16:56:00,145.35,159.67,104.56
2021-09-27 16:56:00,148.15,160.56,105.24
2021-09-28 16:56:00,146.38,160.26,106.13
2021-09-29 16:56:00,145.51,160.22,107.2
2021-09-30 16:56:00,147.0,162.03,106.93
2021-10-01 16:56:00,145.0,161.05,107.82
2021-10-04 16:56:00,144.26,160.86,106.61
2021-10-05 16:56:00,144.2,160.29,105.46
2021-10-06 16:56:00,144.89,161.05,103.62
2021-10-07 16:56:00,144.54,161.1,103.93
2021-10-08 16:56:00,145.0,161.54,103.75
2021-10-11 16:56:00,145.88,163.02,103.83
2021-10-13 16:56:00,145.8,160.98,104.63
2021-10-14 16:56:00,144.99,161.05,104.52
2021-10-15 16:56:00,144.0,163.02,105.63
2021-10-18 16:56:00,143.98,164.17,105.83
2021-10-19 16:56:00,142.35,164.5,105.75
2021-10-20 16:56:00,142.83,165.28,106.82
2021-10-21 16:56:00,141.82,164.49,106.33
2021-10-22 16:56:00,140.9,164.0,105.42
2021-10-25 16:56:00,140.34,164.17,103.83
2021-10-26 16:56:00,138.1,164.44,104.01
2021-10-27 16:56:00,137.4,163.86,103.13
2021-10-28 16:56:00,137.0,162.34,105.21
2021-10-29 16:56:00,135.69,164.0,105.97
2021-11-01 16:56:00,135.45,161.83,104.13
2021-11-03 16:56:00,133.5,160.41,103.76
2021-11-04 16:56:00,133.6,158.4,102.89
2021-11-05 16:56:00,133.16,158.53,102.01
2021-11-08 16:56:00,133.48,157.71,101.34
2021-11-09 16:56:00,135.2,157.12,103.77
2021-11-10 16:56:00,134.5,156.9,102.75
2021-11-11 16:56:00,134.17,156.63,103.71
2021-11-12 19:30:00,133.5,157.12,102.84
2021-11-16 16:56:00,133.4,156.3,102.4
2021-11-17 16:56:00,133.12,155.16,103.23
2021-11-18 16:56:00,133.0,154.58,102.24
2021-11-19 19:30:00,133.5,156.04,102.53
2021-11-22 19:30:00,134.0,155.41,102.6
2021-11-23 19:30:00,132.95,154.63,102.83
2021-11-24 19:30:00,130.66,152.51,100.45
2021-11-25 19:30:00,129.47,154.07,100.34
2021-11-26 19:30:00,128.28,155.03,99.79
2021-11-29 19:30:00,127.65,157.06,100.84
2021-11-30 18:00:00,127.62,157.12,102.37
2021-12-01 16:56:00,128.2,157.57,101.63
2021-12-02 16:56:00,128.5,158.13,101.83
2021-12-03 16:56:00,129.24,158.98,103.4
2021-12-06 16:56:00,130.8,159.68,103.62
2021-12-07 16:56:00,132.0,160.25,103.53
2021-12-08 16:56:00,130.78,160.07,103.44
2021-12-09 16:56:00,130.2,158.67,104.64
2021-12-10 16:56:00,131.7,157.12,105.33
2021-12-13 18:00:00,133.59,157.32,105.33
2021-12-14 18:00:00,132.98,156.77,105.33
2021-12-15 18:00:00,132.65,156.66,103.54
2021-12-16 18:00:00,132.01,157.52,103.59
2021-12-17 18:00:00,133.43,166.8,105.09
2021-12-20 18:00:00,132.98,163.71,105.46
2021-12-21 18:00:00,133.0,161.05,105.35
2021-12-22 18:00:00,132.9,161.97,105.21
2021-12-23 18:00:00,133.52,163.91,105.78
2021-12-27 18:00:00,134.75,165.77,105.6
2021-12-28 18:00:00,139.35,166.94,105.9
2021-12-29 18:00:00,141.27,167.55,105.73
2021-12-30 18:00:00,141.89,167.49,105.64
2022-01-03 16:56:00,136.9,165.65,105.53
2022-01-04 16:56:00,134.07,165.83,105.23
2022-01-05 16:56:00,134.2,164.69,104.62
2022-01-06 16:56:00,133.91,164.88,104.83
2022-01-07 16:56:00,133.53,164.96,105.3
2022-01-10 16:56:00,134.48,165.34,104.98
2022-01-11 16:56:00,134.42,165.88,105.59
2022-01-12 16:56:00,133.73,165.98,105.73
2022-01-13 16:56:00,133.68,166.35,105.93
2022-01-14 16:56:00,134.64,167.12,106.82
2022-01-17 16:56:00,136.15,168.62,107.63
2022-01-18 16:56:00,136.2,169.84,107.55
2022-01-19 16:56:00,136.52,169.68,107.78
2022-01-20 16:56:00,136.72,170.59,107.31
2022-01-21 16:56:00,136.71,170.48,107.2
2022-01-24 16:56:00,135.01,169.36,107.21
2022-01-25 16:56:00,134.0,169.55,106.75
2022-01-26 16:56:00,132.99,165.02,104.65
2022-01-27 16:56:00,132.88,166.42,104.34
2022-01-28 16:56:00,132.43,167.08,105.28
2022-01-31 16:56:00,133.5,167.48,107.7
2022-02-01 16:56:00,131.22,167.57,107.46
2022-02-02 16:56:00,132.11,167.18,107.13
2022-02-03 16:56:00,132.77,166.06,107.16
2022-02-04 16:56:00,133.94,165.08,105.8
2022-02-07 16:56:00,135.25,164.15,106.63
2022-02-08 16:56:00,135.61,164.29,107.11
2022-02-09 16:56:00,134.5,164.92,107.11
2022-02-10 16:56:00,134.68,165.84,107.33
2022-02-11 16:56:00,134.7,164.97,107.72
2022-02-14 16:56:00,135.2,163.02,104.91
2022-02-15 16:56:00,134.97,164.5,104.55
2022-02-16 16:56:00,134.74,163.11,104.23
2022-02-17 16:56:00,134.1,164.13,104.75
2022-02-18 16:56:00,134.0,165.3,105.91
2022-02-21 16:56:00,132.75,163.89,104.22
2022-02-22 16:56:00,132.27,163.0,104.62
2022-02-23 16:56:00,132.17,162.34,104.0
2022-02-24 16:56:00,130.0,161.06,103.62
2022-02-25 16:56:00,132.85,164.0,104.58
2022-03-02 16:56:00,131.76,163.0,103.84
2022-03-03 16:56:00,131.23,162.72,104.25
2022-03-04 16:56:00,131.97,161.17,103.92
2022-03-07 16:56:00,131.25,159.87,103.87
2022-03-08 16:56:00,130.6,158.36,104.0
2022-03-09 16:56:00,130.3,158.6,104.07
2022-03-10 16:56:00,130.1,158.15,104.2
2022-03-11 16:56:00,130.8,158.6,105.01
2022-03-14 16:56:00,130.5,157.91,104.66
2022-03-15 16:56:00,130.6,158.11,104.22
2022-03-16 16:56:00,130.5,157.82,103.67
2022-03-17 16:56:00,130.0,157.99,103.91
2022-03-18 16:56:00,143.0,158.11,104.95
2022-03-21 16:56:00,135.45,157.91,104.58
2022-03-22 16:56:00,135.96,158.29,104.66
2022-03-23 16:56:00,136.27,158.36,104.76
2022-03-24 16:56:00,136.27,158.89,105.4
2022-03-25 16:56:00,136.46,160.81,105.82
2022-03-28 16:56:00,136.6,160.07,105.45
2022-03-29 16:56:00,137.0,160.36,105.81
2022-03-30 16:56:00,137.29,161.05,106.94
2022-03-31 16:56:00,137.2,160.56,106.97
2022-04-01 16:56:00,137.62,160.18,106.37
2022-04-04 16:56:00,137.89,160.76,105.9
2022-04-05 16:56:00,137.01,161.05,107.87
2022-04-06 16:56:00,135.45,163.51,106.97
2022-04-07 16:56:00,135.5,163.8,107.08
2022-04-08 16:56:00,135.51,163.55,107.33
2022-04-11 16:56:00,134.7,164.08,107.33
2022-04-12 16:56:00,135.33,163.5,107.25
2022-04-13 16:56:00,136.24,161.38,106.97
2022-04-14 16:56:00,137.46,161.93,105.36
2022-04-18 16:56:00,137.2,161.94,105.97
2022-04-19 16:56:00,136.77,160.65,106.15
2022-04-20 16:56:00,136.12,160.8,106.7
2022-04-22 16:56:00,136.49,160.95,106.1
2022-04-25 16:56:00,136.74,160.84,105.38
2022-04-26 16:56:00,136.4,160.85,103.97
2022-04-27 16:56:00,136.85,161.06,104.97
2022-04-28 16:56:00,135.6,161.25,104.66
2022-04-29 16:56:00,136.9,161.96,105.77
2022-05-02 16:56:00,133.7,160.35,103.39
2022-05-03 16:56:00,133.0,160.02,103.58
2022-05-04 16:56:00,133.5,159.92,103.9
2022-05-05 16:56:00,134.04,159.97,104.22
2022-05-06 16:56:00,132.8,159.8,103.98
2022-05-09 16:56:00,132.5,159.71,104.22
2022-05-10 16:56:00,131.84,159.97,104.79
2022-05-11 16:56:00,131.8,160.71,104.67
2022-05-12 16:56:00,130.52,160.18,103.69
2022-05-13 16:56:00,131.35,161.31,103.97
2022-05-16 16:56:00,131.03,161.04,104.37
2022-05-17 16:56:00,131.04,160.85,105.85
2022-05-18 16:56:00,131.21,160.76,105.95
2022-05-19 16:56:00,131.38,160.39,105.45
2022-05-20 16:56:00,130.76,160.76,105.27
2022-05-23 16:56:00,132.0,160.46,105.73
2022-05-24 16:56:00,132.18,160.06,105.52
2022-05-25 16:56:00,132.0,160.07,105.27
2022-05-26 16:56:00,131.7,161.69,104.55
2022-05-27 16:56:00,131.53,163.04,104.79
2022-05-30 16:56:00,132.42,162.29,105.47
2022-05-31 16:56:00,132.6,163.03,105.99
2022-06-01 16:56:00,132.2,160.55,104.52
2022-06-02 16:56:00,132.0,160.04,104.63
2022-06-03 16:56:00,132.44,160.83,103.97
2022-06-06 16:56:00,133.5,160.36,103.87
2022-06-07 16:56:00,132.8,160.41,103.67
2022-06-08 16:56:00,133.2,160.29,103.96
2022-06-09 16:56:00,132.28,159.67,103.82
2022-06-10 16:56:00,132.93,160.96,103.97
2022-06-13 16:56:00,131.75,159.97,104.01
2022-06-14 16:56:00,131.08,161.06,103.87
2022-06-15 16:56:00,131.64,161.33,103.87
2022-06-17 16:56:00,132.0,154.94,104.27
2022-06-20 16:56:00,131.11,159.77,103.96
2022-06-21 16:56:00,131.06,160.72,104.42
2022-06-22 16:56:00,131.12,160.95,103.97
2022-06-23 16:56:00,131.15,160.39,104.37
2022-06-24 16:56:00,131.0,160.53,104.37
2022-06-27 16:56:00,131.12,160.76,104.17
2022-06-28 16:56:00,131.09,160.27,103.97
2022-06-29 16:56:00,131.0,160.95,105.45
2022-06-30 16:56:00,131.48,162.36,105.45
2022-07-01 16:56:00,130.63,158.77,103.91
2022-07-04 16:56:00,130.96,159.37,103.93
2022-07-05 16:56:00,130.15,159.86,103.48
2022-07-06 16:56:00,130.24,159.59,103.72
2022-07-07 16:56:00,130.57,159.87,103.97
2022-07-08 16:56:00,130.3,159.97,104.27
2022-07-11 16:56:00,130.0,160.41,103.92
2022-07-12 16:56:00,129.9,160.66,103.67
2022-07-13 16:56:00,130.38,160.15,102.97
2022-07-14 16:56:00,130.53,161.12,102.96
2022-07-15 16:56:00,132.4,161.49,103.47
2022-07-18 16:56:00,132.75,162.83,102.95
2022-07-19 16:56:00,133.1,163.07,103.15
2022-07-20 16:56:00,133.61,163.28,103.97
2022-07-21 16:56:00,133.16,162.49,102.97
2022-07-22 16:56:00,133.09,163.99,103.41
2022-07-25 16:56:00,134.0,165.13,103.94
2022-07-26 16:56:00,134.38,163.91,103.56
2022-07-27 16:56:00,134.35,165.45,103.54
2022-07-28 16:56:00,136.0,166.27,103.08
2022-07-29 16:56:00,136.6,166.52,103.39
2022-08-01 16:56:00,138.99,164.22,102.77
2022-08-02 16:56:00,138.86,164.28,102.78
2022-08-03 16:56:00,138.5,164.61,102.94
2022-08-04 16:56:00,138.44,165.43,102.9
2022-08-05 16:56:00,139.0,165.98,103.03
2022-08-08 16:56:00,139.27,165.88,102.82
2022-08-09 16:56:00,141.37,166.83,102.67
2022-08-10 16:56:00,143.0,167.57,102.57
2022-08-11 16:56:00,146.89,167.99,103.16
2022-08-12 16:56:00,147.55,169.25,103.17
2022-08-15 16:56:00,149.68,170.6,103.1
2022-08-16 16:56:00,148.48,169.74,103.0
2022-08-17 16:56:00,148.45,169.7,102.87
2022-08-18 16:56:00,148.38,170.14,103.14
2022-08-19 16:56:00,148.35,169.81,102.86
2022-08-22 16:56:00,148.6,168.36,103.9
2022-08-23 16:56:00,148.3,167.02,103.97
2022-08-24 16:56:00,148.49,165.59,103.76
2022-08-25 16:56:00,150.96,164.97,103.8
2022-08-26 16:56:00,152.34,165.59,104.07
2022-08-29 16:56:00,153.18,167.36,103.97
2022-08-30 16:56:00,153.7,168.43,103.97
2022-08-31 16:56:00,153.92,170.32,104.02
2022-09-01 16:56:00,152.59,167.87,103.47
2022-09-02 16:56:00,151.84,167.37,103.47
2022-09-05 16:56:00,152.9,166.88,103.97
2022-09-06 16:56:00,151.6,167.12,104.47
2022-09-08 16:56:00,151.88,166.58,104.09
2022-09-09 16:56:00,152.4,166.39,103.96
2022-09-12 16:56:00,152.01,165.2,103.97
2022-09-13 16:56:00,151.36,165.33,104.4
2022-09-14 16:56:00,150.62,165.09,103.67
2022-09-15 16:56:00,148.91,164.84,104.39
2022-09-16 16:56:00,154.75,171.82,104.3
2022-09-19 16:56:00,153.6,170.35,104.1
2022-09-20 16:56:00,153.99,170.93,104.0
2022-09-21 16:56:00,153.19,169.84,104.6
2022-09-22 16:56:00,152.25,169.86,105.9
2022-09-23 16:56:00,152.34,169.52,104.51
2022-09-26 16:56:00,151.61,168.91,104.99
2022-09-27 16:56:00,151.75,168.75,104.5
2022-09-28 16:56:00,151.38,168.8,104.35
2022-09-29 16:56:00,151.69,169.11,104.25
2022-09-30 16:56:00,152.8,169.35,104.71
2022-10-03 16:56:00,151.05,165.4,104.05
2022-10-04 16:56:00,148.9,164.06,102.44
2022-10-05 16:56:00,149.62,164.93,102.51
2022-10-06 16:56:00,152.55,166.12,102.74
2022-10-07 16:56:00,151.45,166.73,103.67
2022-10-10 16:56:00,152.77,166.88,103.15
2022-10-11 16:56:00,152.34,167.33,104.06
2022-10-13 16:56:00,151.65,165.89,104.7
2022-10-14 16:56:00,152.12,164.61,104.52
2022-10-17 16:56:00,150.69,164.36,104.9
2022-10-18 16:56:00,150.45,165.56,104.99
2022-10-19 16:56:00,151.31,164.4,104.28
2022-10-20 16:56:00,151.2,164.41,104.14
2022-10-21 16:56:00,150.71,163.88,104.0
2022-10-24 16:56:00,149.25,162.15,103.43
2022-10-25 16:56:00,149.34,162.45,103.13
2022-10-26 16:56:00,149.21,162.83,102.67
2022-10-27 16:56:00,148.85,163.42,102.23
2022-10-28 16:56:00,149.22,164.32,103.04
2022-10-31 16:56:00,147.8,163.31,103.5
2022-11-01 16:56:00,145.4,163.89,100.98
2022-11-03 16:56:00,144.8,164.28,102.75
2022-11-04 16:56:00,144.51,167.26,103.29
2022-11-07 16:56:00,143.9,163.59,102.93
2022-11-08 16:56:00,144.17,163.77,102.87
2022-11-09 16:56:00,142.9,163.42,102.35
2022-11-10 16:56:00,140.08,163.92,102.62
2022-11-11 16:56:00,139.68,162.93,103.94
2022-11-14 16:56:00,140.19,163.46,103.5
2022-11-16 16:56:00,139.7,162.81,104.0
2022-11-17 16:56:00,136.6,160.95,102.41
2022-11-18 16:56:00,140.34,161.57,102.74
2022-11-21 16:56:00,139.78,161.26,103.2
2022-11-22 16:56:00,139.46,161.38,101.15
2022-11-23 16:56:00,137.65,160.12,101.97
2022-11-24 16:56:00,135.87,160.34,102.3
2022-11-25 16:56:00,135.94,160.43,102.39
2022-11-28 16:56:00,140.0,160.85,102.05
2022-11-29 16:56:00,141.75,161.45,102.89
2022-11-30 16:56:00,144.37,162.74,102.42
2022-12-01 16:56:00,142.1,160.67,102.66
2022-12-02 16:56:00,144.0,160.76,103.7
2022-12-05 16:56:00,143.5,160.8,102.98
2022-12-06 16:56:00,141.0,160.9,102.1
2022-12-07 16:56:00,140.0,160.14,101.75
2022-12-08 16:56:00,139.52,160.16,101.31
2022-12-09 16:56:00,139.18,160.92,101.61
2022-12-12 16:56:00,138.75,160.06,101.96
2022-12-13 16:56:00,137.81,159.97,100.57
2022-12-14 16:56:00,136.46,159.47,100.24
2022-12-15 16:56:00,136.6,159.64,100.01
2022-12-16 16:56:00,135.76,158.98,100.35
2022-12-19 16:56:00,136.5,157.91,99.81
2022-12-20 16:56:00,137.86,158.7,100.75
2022-12-21 16:56:00,139.75,157.97,102.56
2022-12-22 16:56:00,140.73,157.99,101.85
2022-12-23 16:56:00,140.94,160.95,101.74
2022-12-26 16:56:00,138.6,161.93,102.05
2022-12-27 16:56:00,137.8,162.18,102.5
2022-12-28 16:56:00,140.98,161.25,103.0
2022-12-29 16:56:00,140.2,162.43,102.15
2023-01-02 16:56:00,139.81,159.96,100.27
2023-01-03 16:56:00,139.0,160.37,103.23
2023-01-04 16:56:00,136.65,160.22,103.2
2023-01-05 16:56:00,137.32,160.46,102.07
2023-01-06 16:56:00,137.02,160.06,101.91
2023-01-09 16:56:00,139.55,160.15,101.95
2023-01-10 16:56:00,139.55,160.36,102.1
2023-01-11 16:56:00,139.97,160.16,101.64
2023-01-12 16:56:00,139.4,160.31,102.9
2023-01-13 16:56:00,138.8,160.34,102.0
2023-01-16 16:56:00,138.75,160.29,101.1
2023-01-17 16:56:00,137.98,159.48,101.8
2023-01-18 16:56:00,140.44,159.47,101.8
2023-01-19 16:56:00,139.62,159.24,101.22
2023-01-20 16:56:00,139.28,159.6,101.42
2023-01-23 16:56:00,138.97,159.18,100.85
2023-01-24 16:56:00,139.2,159.2,100.99
2023-01-25 16:56:00,140.0,159.32,100.98
2023-01-26 16:56:00,139.24,159.24,100.85
2023-01-27 16:56:00,139.36,159.47,101.27
2023-01-30 16:56:00,139.0,159.87,101.56
2023-01-31 16:56:00,139.75,160.22,102.4
2023-02-01 16:56:00,136.14,159.56,100.85
2023-02-02 16:56:00,136.86,159.78,101.06
2023-02-03 16:56:00,137.01,159.99,100.2
2023-02-06 16:56:00,136.5,159.77,100.05
2023-02-07 16:56:00,136.12,157.99,99.87
2023-02-08 16:56:00,136.43,158.62,99.4
2023-02-09 16:56:00,135.5,158.47,98.3
2023-02-10 16:56:00,135.3,158.18,98.83
2023-02-13 16:56:00,134.9,157.9,99.82
2023-02-14 16:56:00,134.95,157.98,100.5
2023-02-15 16:56:00,134.9,157.73,100.29
2023-02-16 16:56:00,134.5,157.89,100.69
2023-02-17 16:56:00,137.76,159.62,101.35
2023-02-22 16:56:00,137.55,158.15,101.62
2023-02-23 16:56:00,136.08,158.41,101.2
2023-02-24 16:56:00,136.94,159.26,101.58
2023-02-27 16:56:00,136.0,159.63,102.0
2023-02-28 16:56:00,137.26,159.62,101.72
2023-03-01 16:56:00,136.5,158.54,100.6
2023-03-02 16:56:00,136.4,158.19,101.25
2023-03-03 16:56:00,136.57,158.39,101.5
2023-03-06 16:56:00,135.66,157.95,101.8
2023-03-07 16:56:00,136.0,157.79,101.94
2023-03-08 16:56:00,135.54,158.46,101.61
2023-03-09 16:56:00,135.8,158.21,101.87
2023-03-10 16:56:00,134.62,158.48,101.9
2023-03-13 16:56:00,134.85,157.98,102.0
2023-03-14 16:56:00,137.64,158.17,101.7
2023-03-15 16:56:00,136.85,157.42,100.2
2023-03-16 16:56:00,136.0,157.68,100.97
2023-03-17 16:56:00,135.7,156.65,101.5
2023-03-20 16:56:00,135.17,156.9,100.95
2023-03-21 16:56:00,135.36,157.33,101.4
2023-03-22 16:56:00,134.9,157.74,101.12
2023-03-23 16:56:00,134.66,156.87,102.1
2023-03-24 16:56:00,134.69,157.87,102.47
2023-03-27 16:56:00,135.5,157.6,102.28
2023-03-28 16:56:00,136.1,157.91,102.89
2023-03-29 16:56:00,136.72,157.89,102.89
2023-03-30 16:56:00,137.15,157.99,103.0
2023-03-31 16:56:00,137.88,158.46,102.99
2023-04-03 16:56:00,137.62,157.65,100.86
2023-04-04 16:56:00,137.74,157.4,102.0
2023-04-05 16:56:00,138.0,157.38,101.86
2023-04-06 16:56:00,138.0,157.2,101.33
2023-04-10 16:56:00,138.98,157.24,101.97
2023-04-11 16:56:00,139.5,157.8,101.75
2023-04-12 16:56:00,144.2,158.04,101.65
2023-04-13 16:56:00,143.0,157.68,102.39
2023-04-14 16:56:00,142.05,159.97,102.15
2023-04-17 16:56:00,142.37,160.09,101.6
2023-04-18 16:56:00,142.19,159.98,102.1
2023-04-19 16:56:00,143.39,159.96,101.89
2023-04-20 16:56:00,142.43,160.15,102.13
2023-04-24 16:56:00,141.29,158.78,102.18
2023-04-25 16:56:00,144.0,158.73,102.37
2023-04-26 16:56:00,145.0,159.97,102.14
2023-04-27 16:56:00,143.83,160.46,102.76
2023-04-28 16:56:00,146.0,160.46,103.19
2023-05-02 16:56:00,145.45,160.46,102.9
2023-05-03 16:56:00,147.85,160.46,102.1
2023-05-04 16:56:00,149.87,161.02,102.19
2023-05-05 16:56:00,150.7,161.64,102.82
2023-05-08 16:56:00,150.75,161.45,103.4
2023-05-09 16:56:00,151.9,160.94,102.6
2023-05-10 16:56:00,150.05,160.95,102.81
2023-05-11 16:56:00,151.7,162.73,103.15
2023-05-12 16:56:00,153.6,162.46,103.41
2023-05-15 16:56:00,153.48,161.92,103.41
2023-05-16 16:56:00,153.49,160.85,103.49
2023-05-17 16:56:00,154.14,160.95,103.5
2023-05-18 16:56:00,153.55,160.57,103.5
2023-05-19 16:56:00,153.1,160.16,103.76
2023-05-22 16:56:00,151.5,160.89,103.4
2023-05-23 16:56:00,150.35,159.61,103.39
2023-05-24 16:56:00,150.29,158.81,102.4
2023-05-25 16:56:00,149.0,159.71,102.64
2023-05-26 16:56:00,148.58,159.5,103.2
2023-05-29 16:56:00,148.8,159.34,103.99
2023-05-30 16:56:00,148.98,159.08,104.01
2023-05-31 16:56:00,152.29,159.11,103.7
2023-06-01 16:56:00,151.52,161.0,101.95
2023-06-02 16:56:00,152.59,160.9,102.31
2023-06-05 16:56:00,153.7,158.8,102.04
2023-06-06 16:56:00,152.68,158.23,102.3
2023-06-07 16:56:00,152.65,158.25,102.02
2023-06-09 16:56:00,154.41,159.01,102.67
2023-06-12 16:56:00,154.59,160.0,102.15
2023-06-13 16:56:00,155.9,159.99,103.04
2023-06-14 16:56:00,155.27,160.5,104.07
2023-06-15 16:56:00,155.47,162.0,103.72
2023-06-16 16:56:00,156.39,162.0,103.8
2023-06-19 16:56:00,156.91,164.37,103.5
2023-06-20 16:56:00,156.91,164.73,103.53
2023-06-21 16:56:00,157.47,165.82,103.75
2023-06-22 16:56:00,156.98,165.0,103.77
2023-06-23 16:56:00,157.39,165.48,103.87
2023-06-26 16:56:00,156.97,165.7,104.0
2023-06-27 16:56:00,157.48,166.0,103.86
2023-06-28 16:56:00,159.0,165.9,103.85
2023-06-29 16:56:00,160.8,165.94,103.86
2023-06-30 16:56:00,159.77,167.23,104.0
2023-07-03 16:56:00,156.78,164.5,102.86
2023-07-04 16:56:00,156.94,165.0,103.79
2023-07-05 16:56:00,157.13,165.0,103.8
2023-07-06 16:56:00,157.9,165.41,103.88
2023-07-07 16:56:00,158.59,166.35,103.84
2023-07-10 16:56:00,158.51,167.0,103.8
2023-07-11 16:56:00,159.4,167.84,103.75
2023-07-12 16:56:00,159.47,166.6,103.8
2023-07-13 16:56:00,159.18,167.14,104.07
2023-07-14 16:56:00,159.74,165.0,104.5
2023-07-17 16:56:00,160.0,163.85,104.98
2023-07-18 16:56:00,160.61,162.26,105.45
2023-07-19 16:56:00,160.05,162.38,104.67
2023-07-20 16:56:00,160.33,162.49,105.7
2023-07-21 16:56:00,161.8,163.31,105.7
2023-07-24 16:56:00,162.53,164.4,106.1
2023-07-25 16:56:00,162.09,164.64,105.6
2023-07-26 16:56:00,160.65,163.5,105.36
2023-07-27 16:56:00,160.99,163.65,106.59
2023-07-28 16:56:00,160.94,163.69,106.78
2023-07-31 16:56:00,161.25,163.25,105.51
2023-08-01 16:56:00,161.39,162.96,104.2
2023-08-02 16:56:00,160.4,163.1,104.9
2023-08-03 16:56:00,161.85,163.2,105.84
2023-08-04 16:56:00,162.02,163.56,106.25
2023-08-07 16:56:00,163.3,163.1,106.0
